,ID,Name,Address,ZipCode,FIPS_CODE,Pickup_InStore,Pickup_Curbside,Local_Delivery,Total Households,Hoseholds with Low Income,Hoseholds with Midium Income,Hoseholds with High Income,Hoseholds with Supplement Security Income,Hoseholds with Cash Public Assistance Income,White,TP_Black/African_American,TP_American_Indian,TP_Asian,TP_Other_Pacific_Islander,TP_Some_Other_Race,TP_Non_Hispan/Latin,TP_Hispan/Latin,Total_Population,POP_Teenager,POP_Adult,POP_Elder,Teenager_Worked_In_Past_1_Year,Adult_Worked_In_Past_1_Year,Elder_Worked_In_Past_1_Year,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,POPESTIMATE2016,POPESTIMATE2017,POPESTIMATE2018,POPESTIMATE2019,NPOPCHG_2010,NPOPCHG_2011,NPOPCHG_2012,NPOPCHG_2013,NPOPCHG_2014,NPOPCHG_2015,NPOPCHG_2016,NPOPCHG_2017,NPOPCHG_2018,NPOPCHG_2019,BIRTHS2010,BIRTHS2011,BIRTHS2012,BIRTHS2013,BIRTHS2014,BIRTHS2015,BIRTHS2016,BIRTHS2017,BIRTHS2018,BIRTHS2019,DEATHS2010,DEATHS2011,DEATHS2012,DEATHS2013,DEATHS2014,DEATHS2015,DEATHS2016,DEATHS2017,DEATHS2018,DEATHS2019,NATURALINC2010,NATURALINC2011,NATURALINC2012,NATURALINC2013,NATURALINC2014,NATURALINC2015,NATURALINC2016,NATURALINC2017,NATURALINC2018,NATURALINC2019,INTERNATIONALMIG2010,INTERNATIONALMIG2011,INTERNATIONALMIG2012,INTERNATIONALMIG2013,INTERNATIONALMIG2014,INTERNATIONALMIG2015,INTERNATIONALMIG2016,INTERNATIONALMIG2017,INTERNATIONALMIG2018,INTERNATIONALMIG2019,DOMESTICMIG2010,DOMESTICMIG2011,DOMESTICMIG2012,DOMESTICMIG2013,DOMESTICMIG2014,DOMESTICMIG2015,DOMESTICMIG2016,DOMESTICMIG2017,DOMESTICMIG2018,DOMESTICMIG2019,NETMIG2010,NETMIG2011,NETMIG2012,NETMIG2013,NETMIG2014,NETMIG2015,NETMIG2016,NETMIG2017,NETMIG2018,NETMIG2019,RESIDUAL2010,RESIDUAL2011,RESIDUAL2012,RESIDUAL2013,RESIDUAL2014,RESIDUAL2015,RESIDUAL2016,RESIDUAL2017,RESIDUAL2018,RESIDUAL2019,GQESTIMATESBASE2010,GQESTIMATES2010,GQESTIMATES2011,GQESTIMATES2012,GQESTIMATES2013,GQESTIMATES2014,GQESTIMATES2015,GQESTIMATES2016,GQESTIMATES2017,GQESTIMATES2018,GQESTIMATES2019,RBIRTH2011,RBIRTH2012,RBIRTH2013,RBIRTH2014,RBIRTH2015,RBIRTH2016,RBIRTH2017,RBIRTH2018,RBIRTH2019,RDEATH2011,RDEATH2012,RDEATH2013,RDEATH2014,RDEATH2015,RDEATH2016,RDEATH2017,RDEATH2018,RDEATH2019,RNATURALINC2011,RNATURALINC2012,RNATURALINC2013,RNATURALINC2014,RNATURALINC2015,RNATURALINC2016,RNATURALINC2017,RNATURALINC2018,RNATURALINC2019,RINTERNATIONALMIG2011,RINTERNATIONALMIG2012,RINTERNATIONALMIG2013,RINTERNATIONALMIG2014,RINTERNATIONALMIG2015,RINTERNATIONALMIG2016,RINTERNATIONALMIG2017,RINTERNATIONALMIG2018,RINTERNATIONALMIG2019,RDOMESTICMIG2011,RDOMESTICMIG2012,RDOMESTICMIG2013,RDOMESTICMIG2014,RDOMESTICMIG2015,RDOMESTICMIG2016,RDOMESTICMIG2017,RDOMESTICMIG2018,RDOMESTICMIG2019,RNETMIG2011,RNETMIG2012,RNETMIG2013,RNETMIG2014,RNETMIG2015,RNETMIG2016,RNETMIG2017,RNETMIG2018,RNETMIG2019,2017_sale,2018_sale,2019_sale,2020_sale,NPOPCHG2020,BIRTHS2020,DEATHS2020,NATURALINC2020,NETMIG2020,RESIDUAL2020,RBIRTH2020,RDEATH2020,POPESTIMATE2020,INTERNATIONALMIG2020,DOMESTICMIG2020,GQESTIMATES2020,RNATURALINC2020,RINTERNATIONALMIG2020,RDOMESTICMIG2020,RNETMIG2020
194,194,Montana-Billings,905 S 24th St W,59102,30111,1.0,1.0,,65025,5826,21859,21479,2838,1234,143165,993,6942,1008,211,987,149145,8671,125538,16882,60990,47666,147.2,252.9,56.9,147972,147991,148394,149772,151635,153775,155279,156529,157914,159266,160029,161300,403,1378,1863,2140,1504,1250,1385,1352,763,1271,493,1984,2015,1978,1978,2067,1988,1936,1857,1857,350,1366,1335,1463,1349,1438,1534,1491,1552,1485,143,618,680,515,629,629,454,445,305,372,21,15,-5,114,18,29,104,96,42,43,234,748,1182,1493,864,605,832,818,421,858,255,763,1177,1607,882,634,936,914,463,901,5,-3,6,18,-7,-13,-5,-7,-5,-2,3695,3695,3697,3698,3696,3695,3702,3712,3713,3695,3694,13.30802305,13.370625099999998,12.95307947,12.80035204,13.25815887,12.64458105,12.20757929,11.63187648,11.55824716,9.162681191,8.858453851,9.580563832000001,8.729865978,9.223624795,9.756935279,9.401601614,9.721417498,9.242863234,4.145341857,4.51217125,3.372515635,4.070486064,4.034534072,2.8876457739999997,2.805977678,1.91045898,2.315383921,0.100615094,-0.03317773,0.746537442,0.116484498,0.186011905,0.6614871379999999,0.60533451,0.263079597,0.26763846399999996,5.017339335,7.84321532,9.777021054,5.591255897000001,3.880593186,5.291897101,5.157954473999999,2.6370597719999997,5.3403209789999995,5.117954428,7.81003759,10.5235585,5.707740395,4.06660509,5.953384238,5.763288984,2.90013937,5.6079594429999995,,,,5748813.0,1173.43359375,1884.623046875,1500.064453125,384.55859375,792.6640625,-3.791015625,11.822678141848959,9.40682828130599,162611.62913513184,52.462677001953125,537.3683471679688,3696.1150665283203,1.5919211315302735,0.336407709522705,3.301256238559265,3.6376639481088855
195,195,Texas-Laredo,5000 San Dario Ave,78041,48479,1.0,1.0,,73659,14167,27613,19132,5401,1068,259619,1168,471,1361,33,7882,12256,259797,192461,41137,102966,48358,90.1,220.8,50.6,250304,250304,251370,255935,260595,264430,267465,269865,272301,273691,275120,276652,1066,4565,4660,3835,3035,2400,2436,1390,1429,1532,1328,5497,5434,5499,5501,5422,5282,5115,4741,4735,311,1167,1259,1240,1277,1349,1326,1413,1401,1378,1017,4330,4175,4259,4224,4073,3956,3702,3340,3357,137,942,951,677,828,976,1146,593,416,377,-74,-700,-430,-1096,-2031,-2664,-2670,-2916,-2332,-2208,63,242,521,-419,-1203,-1688,-1524,-2323,-1916,-1831,-14,-7,-36,-5,14,15,4,11,5,6,3479,3495,3484,3511,3600,3651,3576,3629,3543,3609,3608,21.67138112,21.04040424,20.94757393,20.6845336,20.18126663,19.48480724,18.73653826,17.27735049,17.16288612,4.6007825669999995,4.87483786,4.723584591,4.801699584,5.02112296,4.891490798,5.175900013,5.105582796,4.9948167,17.07059856,16.16556638,16.22398933,15.88283402,15.16014367,14.59331644,13.56063825,12.17176769,12.16806942,3.7137422260000004,3.682264341,2.578924813,3.1133964410000003,3.632776878,4.227487522,2.172192999,1.516004599,1.366506456,-2.75968106,-1.664956537,-4.1750392839999995,-7.636845618,-9.915694266000001,-9.849381924,-10.68147519,-8.498371935,-8.003305713,0.9540611659999999,2.017307804,-1.596114471,-4.523449177,-6.2829173879999995,-5.6218944010000005,-8.509282187,-6.982367336,-6.636799258,,,4506098.0,4274260.0,1635.451171875,4860.544921875,1379.525390625,3481.01953125,-1851.900390625,6.33203125,17.743240628320315,5.032880262208334,278638.9232940674,159.6500244140625,-2491.660400390625,3603.084747314453,11.212769246759644,0.9118366006054082,-9.415680622805054,-8.503844022266053
196,196,Texas-Pharr,1600 W Kelly Ave,78577,48215,1.0,1.0,,234879,47243,92631,60252,22694,3837,747125,4647,1619,8157,192,76609,67708,781681,604559,125299,316012,163248,91.6,216.4,38.6,779663,779662,784013,800360,813114,823243,834368,844103,853284,860547,866529,872905,4351,16347,12754,10129,11125,9735,9181,7263,5982,6376,3782,16430,16196,16371,16223,16389,15638,14732,14006,14095,910,3601,3752,3893,4129,4202,4170,4350,4613,4648,2872,12829,12444,12478,12094,12187,11468,10382,9393,9447,285,2271,2020,1277,1600,1676,1982,564,100,-17,1166,1288,-1618,-3623,-2496,-4091,-4254,-3681,-3521,-3062,1451,3559,402,-2346,-896,-2415,-2272,-3117,-3421,-3079,28,-41,-92,-3,-73,-37,-15,-2,10,8,7046,7071,7265,7248,7339,7395,7619,7430,7399,7475,7468,31.72055619,33.21145875,32.81150617,30.09013517,32.47451159,32.14912276,30.66474852,26.5663495,25.96628471,11.74050527,15.62792383,15.35794129,16.06730424,16.32504179,17.20373359,17.10319085,15.40169174,17.41244497,19.98005093,17.58353491,17.45356487,14.02283093,16.14946981,14.94538916,13.56155767,11.16465776,8.553839733,2.8844212039999997,2.518937233,2.2041441390000003,2.158049548,2.2291988369999998,2.574595383,1.12308622,0.34970768700000004,0.21647890399999997,-6.145234789,-17.71836186,-41.66824935,-19.072846600000002,-31.68973335,-32.06641973,-12.3950746,-20.19743866,-9.204725321,-3.260813585,-15.19942463,-39.46410521,-16.91479705,-29.46053451,-29.49182434,-11.27198838,-19.84773098,-8.988246417000001,,,,,6825.892578125,14380.47265625,4534.935546875,9845.53515625,-3022.126953125,2.484375,27.465472679192708,16.76765059888021,881083.1724395752,-700.0592498779297,-3374.090087890625,7454.43962097168,8.171139806982666,-0.2537065492717896,-6.2801578087446845,-6.533864361131654
197,197,New Mexico-Albuquerque,11150 Lomas Blvd,87112,35001,1.0,1.0,,265657,35754,93376,76948,14727,6636,501468,19260,32867,17534,493,77556,340065,337627,545653,79518,271348,194787,124.3,226.1,49.1,662564,662477,663923,670283,673615,676326,675957,676248,677683,678203,678034,679121,1446,6360,3332,2711,-369,291,1435,520,-169,1087,2132,8435,8471,8270,8087,7939,7699,7360,7281,7130,1165,5046,4971,5096,5232,5473,5594,5755,5939,5949,967,3389,3500,3174,2855,2466,2105,1605,1342,1181,165,1642,1463,2012,672,1311,1047,824,738,773,353,1342,-1483,-2406,-3830,-3445,-1681,-1873,-2221,-824,518,2984,-20,-394,-3158,-2134,-634,-1049,-1483,-51,-39,-13,-148,-69,-66,-41,-36,-36,-28,-43,11945,11963,11991,11966,11954,11959,11940,11932,11924,11906,11898,12.64422436,12.60661151,12.25238733,11.96051418,11.74230239,11.37280999,10.85636993,10.73706144,10.50727441,7.56404933,7.397882875,7.549959591,7.738025251,8.094926435,8.263345768999999,8.48891426,8.758056298,8.766868928,5.080175025,5.208728638999999,4.702427736000001,4.222488932,3.647375953,3.109464219,2.367455671,1.979005144,1.740405481,2.461389021,2.177248571,2.980871016,0.993874803,1.939055099,1.546607619,1.215441416,1.088305363,1.139147702,2.011683353,-2.207012735,-3.5646002310000005,-5.6644947839999995,-5.095381248,-2.483139835,-2.762769141,-3.275238767,-1.214304925,4.473072374,-0.029764164,-0.583729215,-4.670619981000001,-3.156326149,-0.9365322159999999,-1.547327725,-2.186933405,-0.075157222,7377183.0,7607685.0,8250820.0,7141277.0,713.1328125,7287.458984375,5857.396484375,1430.060546875,-678.09375,-38.8359375,10.753378088476563,8.641589425597655,678882.4232177734,384.4400634765625,-968.1560363769531,11882.466934204102,0.997203556383118,0.8741722573694459,-0.7039142512731933,0.17025800640875266
198,198,Texas-El Paso,1120 McRae Blvd,79925,48141,1.0,1.0,1.0,265724,40682,105410,76222,17849,6280,672260,28724,5142,10013,1178,99304,147465,690189,632578,121898,324855,185825,107.2,222.2,42.5,1422910,1422886,1430607,1457201,1478313,1486073,1496912,1505899,1523226,1537500,1548914,1559641,7721,26594,21112,7760,10839,8987,17327,14274,11414,10727,5549,23045,23092,22764,22751,23134,22770,22188,21060,21129,1995,8445,8591,8749,8982,9426,9526,9872,10380,10397,3554,14600,14501,14015,13769,13708,13244,12316,10680,10732,791,2919,6476,3738,4063,4812,3482,1428,610,693,3217,9055,452,-10229,-6998,-9657,554,500,89,-719,4008,11974,6928,-6491,-2935,-4845,4036,1928,699,-26,159,20,-317,236,5,124,47,30,35,21,34933,34962,34943,35171,34247,35371,33952,34294,35864,36274,36298,31.61997925,31.14207143,30.41317551,30.23379339,30.56202297,29.86306562,28.85548622,27.254355800000003,27.14260082,11.68822314,11.71266657,11.82944495,12.0731519,12.53489536,12.58106241,12.93623951,13.47569814,13.38948498,19.93175611,19.42940486,18.58373057,18.16064148,18.02712761,17.28200322,15.91924672,13.77865766,13.75311584,3.908834475,8.772470419,5.003138257,5.317682511,6.372008987999999,4.444597337,1.8239662580000002,0.8053893520000001,0.9336610740000001,12.48868924,0.8091683140000001,-11.452263400000001,-7.939745287,-10.54612799,2.824749105,2.174717357,1.659490635,-0.22918893,16.39752371,9.581638733,-6.44912514,-2.622062781,-4.174119,7.2693464379999995,3.998683615,2.46487999,0.704472144,4839401.0,10127589.0,9156222.0,7597872.0,11765.509765625,21451.251953125,10188.57421875,11262.677734375,472.38671875,30.4453125,27.766306537578124,13.231414816861978,1571466.0299377441,-884.3315582275391,1462.9683990478516,36798.420669555664,12.518368358330077,-1.4394522137215575,5.297627390529785,3.8581751775849615
199,199,Texas-El Paso West,655 Sunland Park Dr,79912,48141,1.0,1.0,1.0,265724,40682,105410,76222,17849,6280,672260,28724,5142,10013,1178,99304,147465,690189,632578,121898,324855,185825,107.2,222.2,42.5,1422910,1422886,1430607,1457201,1478313,1486073,1496912,1505899,1523226,1537500,1548914,1559641,7721,26594,21112,7760,10839,8987,17327,14274,11414,10727,5549,23045,23092,22764,22751,23134,22770,22188,21060,21129,1995,8445,8591,8749,8982,9426,9526,9872,10380,10397,3554,14600,14501,14015,13769,13708,13244,12316,10680,10732,791,2919,6476,3738,4063,4812,3482,1428,610,693,3217,9055,452,-10229,-6998,-9657,554,500,89,-719,4008,11974,6928,-6491,-2935,-4845,4036,1928,699,-26,159,20,-317,236,5,124,47,30,35,21,34933,34962,34943,35171,34247,35371,33952,34294,35864,36274,36298,31.61997925,31.14207143,30.41317551,30.23379339,30.56202297,29.86306562,28.85548622,27.254355800000003,27.14260082,11.68822314,11.71266657,11.82944495,12.0731519,12.53489536,12.58106241,12.93623951,13.47569814,13.38948498,19.93175611,19.42940486,18.58373057,18.16064148,18.02712761,17.28200322,15.91924672,13.77865766,13.75311584,3.908834475,8.772470419,5.003138257,5.317682511,6.372008987999999,4.444597337,1.8239662580000002,0.8053893520000001,0.9336610740000001,12.48868924,0.8091683140000001,-11.452263400000001,-7.939745287,-10.54612799,2.824749105,2.174717357,1.659490635,-0.22918893,16.39752371,9.581638733,-6.44912514,-2.622062781,-4.174119,7.2693464379999995,3.998683615,2.46487999,0.704472144,,,4934998.0,5712144.0,11765.509765625,21451.251953125,10188.57421875,11262.677734375,472.38671875,30.4453125,27.766306537578124,13.231414816861978,1571466.0299377441,-884.3315582275391,1462.9683990478516,36798.420669555664,12.518368358330077,-1.4394522137215575,5.297627390529785,3.8581751775849615
200,200,Utah-West Bountiful,190 500 W,84010,49011,1.0,1.0,1.0,102865,4902,22111,38582,3585,1353,306564,4530,1453,6117,2118,8231,308446,32175,245641,44016,135540,66085,153.5,242.9,54.3,315232,315245,316686,320623,324633,330997,337470,343374,349884,355627,360073,364481,1441,3937,4010,6364,6473,5904,6510,5743,4446,4408,1602,5836,5857,5948,5904,6029,5942,5732,5631,5556,359,1519,1573,1688,1685,1795,1862,1905,1903,1808,1243,4317,4284,4260,4219,4234,4080,3827,3728,3748,88,159,574,236,264,139,283,316,144,178,136,-533,-836,1886,1998,1557,2159,1616,580,494,224,-374,-262,2122,2262,1696,2442,1932,724,672,-26,-6,-12,-18,-8,-26,-12,-16,-6,-12,3417,3418,3391,3386,3395,3071,3181,3151,3058,3148,3114,33.45237283,34.12234076,32.66615509,33.24269377,33.61520665,34.13289712,35.33018183,33.6264834,31.99446632,14.86961141,14.46704263,15.86457842,14.39428011,13.07506739,17.53306616,14.37906783,14.03481017,14.22770441,18.58276142,19.65529812,16.80157668,18.84841365,20.54013926,16.59983095,20.95111399,19.59167323,17.7667619,0.51310019,1.828671919,0.73963338,0.811132175,0.419109588,0.837777551,0.91906151,0.412749961,0.50383395,-6.925385067000001,-15.90136564,9.472674944,-1.079467973,-0.636030353,13.67009693,4.2635404910000005,-7.026349852,-2.722959562,-6.412284877,-14.07269372,10.21230832,-0.268335798,-0.216920765,14.50787448,5.182602001,-6.613599891000001,-2.219125612,,,,,4805.07421875,5643.681640625,1841.216796875,3802.46484375,1014.0234375,-11.416015625,33.04234180138021,14.388571019518228,371011.14683532715,141.43743896484375,486.5412292480469,3078.759552001953,18.585332416832273,0.23725848834301747,-3.0523834839402464,-2.815124995405213
201,201,Utah-Riverdale,1134 W Riverdale Rd,84405,98068,1.0,1.0,1.0,185282,12083,45242,69900,7844,2904,527211,7230,3165,8842,2829,18911,511143,77209,432795,75529,235722,121544,303.7,480.4,101.1,546468,546463,548819,554470,560884,569059,577622,586246,597015,607203,615770,624694,2356,5651,6414,8175,8563,8624,10769,10188,8567,8924,2666,9881,9842,9909,9697,9901,9840,9576,9373,9330,746,3054,3155,3263,3384,3570,3681,3736,3586,3429,1920,6827,6687,6646,6313,6331,6159,5840,5787,5901,132,189,779,382,591,350,625,716,361,401,330,-1354,-991,1196,1713,1990,3996,3639,2421,2619,462,-1165,-212,1578,2304,2340,4621,4355,2782,3020,-26,-11,-61,-49,-54,-47,-11,-7,-2,3,5926,5925,5891,6069,6098,5681,5838,5811,5813,5870,5858,50.81363297,51.0762525,49.36820627,49.10588473,49.64753631,50.04300379,50.74604726,48.37988049,46.62492512,21.457877,21.19755414,22.50576261,21.49988555,20.42459867,24.9575105,21.7220568,20.67029048,20.5117462,29.35575597,29.87869835,26.86244366,27.60599917,29.22293763,25.08549328,29.02399045,27.70959001,26.11317891,0.641861081,2.70083049,1.355260614,2.178720744,1.29277218,2.233687372,2.523209838,1.268305057,1.368325819,-10.44914145,-16.56080261,6.5632037720000005,-2.271402964,1.156841223,21.16801021,12.37652066,0.232069185,5.514911385,-9.80728037,-13.85997212,7.918464386,-0.09268222,2.4496134030000003,23.40169758,14.899730499999999,1.5003742409999998,6.883237202999999,,,,,9062.95703125,9430.90625,3520.80859375,5910.095703125,3156.44140625,-3.58203125,47.97929764856771,21.01622616701823,634902.6927642822,390.84568786621094,3419.1583404541016,5846.040771484375,26.506709068641964,1.0929183783286742,7.579683830875611,8.672602208239256
202,202,Utah-Provo,1165 S University Ave,84601,49049,1.0,1.0,1.0,160649,10497,43048,57263,5116,2271,542398,3585,2843,8789,4797,10810,522155,68285,422172,122702,213332,86138,157.4,238.5,56.0,516564,516639,519998,530688,539685,551273,560649,572667,590288,606742,621520,636235,3359,10690,8997,11588,9376,12018,17621,16454,14778,14715,3252,12123,11544,12174,11813,11923,11956,11873,11733,11884,451,1998,2099,2198,2184,2395,2491,2448,2564,2419,2801,10125,9445,9976,9629,9528,9465,9425,9169,9465,94,308,704,346,694,609,1239,1554,959,959,447,275,-1079,1336,-859,1918,6883,5447,4624,4255,541,583,-375,1682,-165,2527,8122,7001,5583,5214,17,-18,-73,-70,-88,-37,34,28,26,36,13912,13977,14614,14226,14034,13091,12500,13605,13959,13979,14075,23.07635202,21.57005081,22.31799941,21.24789329,21.04091004,20.56141467,19.83743098,19.10504436,18.89716201,3.803229509,3.921997285,4.029486011,3.928333103,4.226535229,4.283914683,4.090123055,4.175005007,3.84653609,19.27312251,17.64805353,18.2885134,17.31956019,16.81437481,16.27749999,15.74730792,14.93003936,15.05062592,0.586283628,1.315429294,0.634304895,1.2482889990000001,1.0747223190000001,2.130778921,2.596426155,1.561556085,1.5249392769999999,0.523467525,-2.016119614,2.449223527,-1.5450724059999998,3.384757649,11.83708742,9.100857957,7.529338202999999,6.76602359,1.109751153,-0.70069032,3.083528422,-0.296783407,4.459479968999999,13.96786634,11.69728411,9.090894288,8.290962866000001,,,,,14893.68359375,11845.203125,2453.390625,9391.8125,5475.19140625,26.677734375,19.324946769231772,4.001595053940104,651428.4290924072,1166.1040344238281,6008.707427978516,14183.272598266602,14.451420945800175,1.7965190368447874,9.96802188184375,11.764540917507873
203,203,Utah-Sandy,203 W 9000 S,84070,49035,1.0,1.0,1.0,369429,25766,96901,127314,13115,5724,887562,20539,8616,45043,16723,105656,917665,203140,855951,141353,480180,234418,149.9,246.6,59.9,1029655,1029590,1032976,1047610,1063956,1079392,1090005,1102273,1120109,1136719,1148692,1160437,3386,14634,16346,15436,10613,12268,17836,16610,11973,11745,4756,18007,17707,18236,17814,17598,17493,17368,16440,16530,1412,5678,6003,6178,6148,6596,6645,6686,6595,6741,3344,12329,11704,12058,11666,11002,10848,10682,9845,9789,549,1805,2908,2166,3288,2472,4595,5571,3820,3592,-420,523,1838,1290,-4162,-1069,2410,376,-1664,-1604,129,2328,4746,3456,-874,1403,7005,5947,2156,1988,-87,-23,-104,-78,-179,-137,-17,-19,-28,-32,14006,13951,14092,14012,14414,14462,14329,13727,14867,14833,14692,17.30954645,16.77143883,17.01636878,16.42299681,16.05453323,15.74256811,15.39151411,14.38690896,14.31708666,5.458077676,5.685827485,5.764812807,5.667934454,6.017485009,5.980070033,5.925130316000001,5.771390791,5.838565104,11.85146877,11.08561134,11.25155598,10.75506235,10.03704822,9.762498076,9.466383792,8.615518172,8.478521555,1.735088095,2.7543538780000003,2.021137025,3.031257073,2.255188439,4.135202679,4.937017797,3.342943567,3.1111297810000003,0.502742977,1.740888042,1.2037242670000001,-3.83701093,-0.975241279,2.16884406,0.333211038,-1.456193219,-1.389268421,2.237831073,4.49524192,3.224861292,-0.805753857,1.27994716,6.3040467389999995,5.270228835,1.886750348,1.72186136,,,,,12841.353515625,16740.748046875,6663.828125,10076.91796875,2799.150390625,-34.716796875,14.686420656341145,5.842398222209635,1175943.5775146484,4176.388748168945,-1666.9088134765625,14894.854934692383,7.991858936308229,3.601021335986816,-1.4893583208749999,2.1116630152409055
204,204,Utah-West Jordan,7453 Plaza Center Dr,84084,49035,1.0,1.0,1.0,369429,25766,96901,127314,13115,5724,887562,20539,8616,45043,16723,105656,917665,203140,855951,141353,480180,234418,149.9,246.6,59.9,1029655,1029590,1032976,1047610,1063956,1079392,1090005,1102273,1120109,1136719,1148692,1160437,3386,14634,16346,15436,10613,12268,17836,16610,11973,11745,4756,18007,17707,18236,17814,17598,17493,17368,16440,16530,1412,5678,6003,6178,6148,6596,6645,6686,6595,6741,3344,12329,11704,12058,11666,11002,10848,10682,9845,9789,549,1805,2908,2166,3288,2472,4595,5571,3820,3592,-420,523,1838,1290,-4162,-1069,2410,376,-1664,-1604,129,2328,4746,3456,-874,1403,7005,5947,2156,1988,-87,-23,-104,-78,-179,-137,-17,-19,-28,-32,14006,13951,14092,14012,14414,14462,14329,13727,14867,14833,14692,17.30954645,16.77143883,17.01636878,16.42299681,16.05453323,15.74256811,15.39151411,14.38690896,14.31708666,5.458077676,5.685827485,5.764812807,5.667934454,6.017485009,5.980070033,5.925130316000001,5.771390791,5.838565104,11.85146877,11.08561134,11.25155598,10.75506235,10.03704822,9.762498076,9.466383792,8.615518172,8.478521555,1.735088095,2.7543538780000003,2.021137025,3.031257073,2.255188439,4.135202679,4.937017797,3.342943567,3.1111297810000003,0.502742977,1.740888042,1.2037242670000001,-3.83701093,-0.975241279,2.16884406,0.333211038,-1.456193219,-1.389268421,2.237831073,4.49524192,3.224861292,-0.805753857,1.27994716,6.3040467389999995,5.270228835,1.886750348,1.72186136,,,6581457.0,6607179.0,12841.353515625,16740.748046875,6663.828125,10076.91796875,2799.150390625,-34.716796875,14.686420656341145,5.842398222209635,1175943.5775146484,4176.388748168945,-1666.9088134765625,14894.854934692383,7.991858936308229,3.601021335986816,-1.4893583208749999,2.1116630152409055
205,205,Idaho-Coeur D' Alene,201 W Neider Ave,83815,16055,1.0,1.0,,60497,5749,21575,20126,2363,1893,144715,610,2170,1219,229,726,146687,6918,125159,16162,58394,50603,148.3,235.4,42.0,138494,138466,138848,140932,142084,143897,146529,149367,153019,157320,161209,165697,382,2084,1152,1813,2632,2838,3652,4301,3889,4488,412,1735,1684,1711,1792,1803,1808,1826,1760,1815,254,1234,1227,1242,1270,1342,1338,1453,1457,1503,158,501,457,469,522,461,470,373,303,312,-16,-12,-32,-55,-69,-47,-79,-99,-118,-118,237,1591,743,1398,2143,2404,3249,4011,3694,4277,221,1579,711,1343,2074,2357,3170,3912,3576,4159,3,4,-16,1,36,20,12,16,10,17,1488,1488,1488,1488,1486,1486,1485,1470,1484,1477,1476,12.40260204,11.90038726,11.9658299,12.34049293,12.18671425,11.95822558,11.76777653,11.05079914,11.10410944,8.82121667,8.670887865,8.68589172,8.74577345,9.07075459,8.849616054,9.363953612000001,9.148303607999999,9.195303849,3.581385374,3.2294993919999997,3.279938178,3.5947194810000003,3.115959662,3.1086095260000004,2.4038229159999998,1.902495534,1.908805589,-0.085781686,-0.226135625,-0.384640938,-0.47516406899999997,-0.317679185,-0.522510963,-0.63801198,-0.740905852,-0.721920063,11.37322182,5.2505865389999995,9.776873289,14.75763189,16.24895234,21.489090100000002,25.84915206,23.19412047,26.16654329,11.28744013,5.024450914,9.392232351,14.28246782,15.93127315,20.96657914,25.21114008,22.45321462,25.44462323,,,6898623.0,7365672.0,4137.02734375,1798.921875,1461.455078125,337.466796875,3784.67578125,14.884765625,11.293964651171876,9.164251939877605,169142.55688476562,-138.25335693359375,4699.095672607422,1474.2540283203125,1.5272179203112792,-0.8236943331358642,30.56984572948932,29.74615139951605
206,206,Washington-Spokane,7619 N Division St,99208,53063,1.0,1.0,,198489,22460,68808,63064,11599,9198,438838,8009,7248,11117,2507,7063,470182,27693,405537,60492,198613,146432,140.5,230.5,47.2,471221,471220,472081,473436,475447,478332,482857,488610,496889,505623,513603,522798,861,1355,2011,2885,4525,5753,8279,8734,7980,9195,1496,5886,5829,6104,5945,5954,6094,6076,5839,5880,907,4136,3996,4399,4101,4449,4595,4491,4920,4799,589,1750,1833,1705,1844,1505,1499,1585,919,1081,220,572,761,562,800,789,594,666,492,489,111,-959,-481,700,1919,3464,6168,6461,6550,7594,331,-387,280,1262,2719,4253,6762,7127,7042,8083,-59,-8,-102,-82,-38,-5,18,22,19,31,14692,14689,14540,14473,14541,14622,14507,14984,14616,14314,14247,12.45033141,12.28602473,12.79961081,12.37009579,12.25775039,12.36733878,12.12155067,11.45771399,11.34695933,8.748652853,8.422534707,9.224359102000001,8.533181298999999,9.15934355,9.325225089,8.959493752,9.654384797999999,9.260894191,3.7016785530000003,3.863490019,3.5752517089999998,3.836914488,3.0984068419999997,3.0421136910000004,3.1620569130000002,1.8033291930000002,2.086065143,1.209920076,1.603991219,1.178470065,1.6646049840000001,1.624347507,1.205480675,1.3286624,0.96543848,0.94365019,-2.028519847,-1.013823622,1.467845277,3.9929712060000004,7.131482592999999,12.51751651,12.88962127,12.85289033,14.65455938,-0.8185997709999999,0.590167597,2.6463153409999998,5.65757619,8.755830099999999,13.72299718,14.21828367,13.81832881,15.59820957,,,7400809.0,5979424.0,8487.96484375,5909.630859375,4745.111328125,1164.51953125,7301.232421875,22.208984375,11.599262316927083,9.305702058863282,530285.9468994141,390.4701385498047,9215.207641601562,14249.419464111328,1.5904230393005374,0.7641436625371705,17.47816979237976,18.24231345503052
